Date,Solaire,TWh
2024-12-25,59889.0,0.0299445
2024-12-26,73425.0,0.0367125
2024-12-27,76583.0,0.0382915
2024-12-28,83372.0,0.041686
2024-12-29,62963.0,0.0314815
2024-12-30,47153.0,0.0235765
2024-12-31,53035.0,0.0265175
2025-01-01,77513.0,0.0387565
2025-01-02,30072.0,0.015035999999999999
2025-01-03,57856.0,0.028928
2025-01-04,40168.0,0.020084
2025-01-05,41915.0,0.0209575
2025-01-06,39690.0,0.019845
2025-01-07,69261.0,0.0346305
2025-01-08,40166.0,0.020083
2025-01-09,47271.0,0.0236355
2025-01-10,37283.0,0.018641500000000002
2025-01-11,62078.0,0.031039
2025-01-12,105586.0,0.052793
2025-01-13,122962.0,0.061481
2025-01-14,117828.0,0.058914
2025-01-15,91135.0,0.045567500000000004
2025-01-16,69474.0,0.034737
2025-01-17,103812.0,0.051906
2025-01-18,68695.0,0.0343475
2025-01-19,77843.0,0.0389215
2025-01-20,57697.0,0.0288485
2025-01-21,77480.0,0.038740000000000004
2025-01-22,46845.0,0.0234225
2025-01-23,80415.0,0.0402075
2025-01-24,61084.0,0.030542
2025-01-25,39997.0,0.0199985
2025-01-26,56012.0,0.028006
2025-01-27,54222.0,0.027111
2025-01-28,56822.0,0.028411
2025-01-29,73284.0,0.036642
2025-01-30,70588.0,0.035294
2025-01-31,92158.0,0.046079
2025-02-01,107220.0,0.05361
2025-02-02,122135.0,0.0610675
2025-02-03,125537.0,0.0627685
2025-02-04,128898.0,0.064449
2025-02-05,123211.0,0.0616055
2025-02-06,101963.0,0.0509815
2025-02-07,61130.0,0.030565000000000002
2025-02-08,65487.0,0.0327435
2025-02-09,88430.0,0.044215
2025-02-10,57510.0,0.028755
2025-02-11,71973.0,0.0359865
2025-02-12,61569.0,0.0307845
2025-02-13,74152.0,0.037076
2025-02-14,132375.0,0.0661875
2025-02-15,180205.0,0.0901025
2025-02-16,167841.0,0.0839205
2025-02-17,152670.0,0.076335
2025-02-18,145115.0,0.0725575
2025-02-19,122555.0,0.0612775
2025-02-20,124291.0,0.0621455
2025-02-21,99622.0,0.049811
2025-02-22,79197.0,0.0395985
2025-02-23,149901.0,0.0749505
2025-02-24,80763.0,0.0403815
2025-02-25,92674.0,0.046337
2025-02-26,147807.0,0.0739035
2025-02-27,153938.0,0.076969
2025-02-28,179916.0,0.089958
2025-03-01,181306.0,0.090653
2025-03-02,229192.0,0.114596
2025-03-03,200495.0,0.1002475
2025-03-04,194262.0,0.097131
2025-03-05,231127.0,0.1155635
2025-03-06,202137.0,0.1010685
2025-03-07,190653.0,0.0953265
2025-03-08,163250.0,0.081625
2025-03-09,93851.0,0.0469255
2025-03-10,155957.0,0.0779785
2025-03-11,132852.0,0.066426
2025-03-12,90667.0,0.0453335
2025-03-13,112606.0,0.056303
2025-03-14,140486.0,0.070243
2025-03-15,135390.0,0.067695
2025-03-16,139663.0,0.0698315
2025-03-17,229061.0,0.1145305
2025-03-18,252182.0,0.126091
2025-03-19,216337.0,0.1081685
2025-03-20,157696.0,0.078848
2025-03-21,89119.0,0.0445595
2025-03-22,127129.0,0.0635645
2025-03-23,149002.0,0.074501
2025-03-24,157829.0,0.0789145
2025-03-25,153354.0,0.076677
2025-03-26,149275.0,0.0746375
2025-03-27,225675.0,0.1128375
2025-03-28,199716.0,0.099858
2025-03-29,207020.0,0.10351
2025-03-30,195407.0,0.0977035
2025-03-31,271490.0,0.135745
2025-04-01,242833.0,0.1214165
2025-04-02,171236.0,0.085618
2025-04-03,150864.0,0.075432
2025-04-04,184699.0,0.0923495
2025-04-05,225450.0,0.112725
2025-04-06,234872.0,0.117436
2025-04-07,270372.0,0.135186
2025-04-08,284463.0,0.1422315
2025-04-09,220684.0,0.110342
2025-04-10,280199.0,0.1400995
2025-04-11,256245.0,0.1281225
2025-04-12,160478.0,0.080239
2025-04-13,105670.0,0.052835
2025-04-14,194417.0,0.0972085
2025-04-15,114715.0,0.0573575
2025-04-16,170747.0,0.0853735
2025-04-17,192081.0,0.0960405
2025-04-18,250185.0,0.1250925
2025-04-19,134777.0,0.0673885
2025-04-20,149750.0,0.074875
2025-04-21,194905.0,0.0974525
2025-04-22,224977.0,0.1124885
2025-04-23,145574.0,0.072787
2025-04-24,187268.0,0.093634
2025-04-25,280755.0,0.1403775
2025-04-26,156620.0,0.07831
2025-04-27,192700.0,0.09635
2025-04-28,253796.0,0.126898
2025-04-29,282687.0,0.1413435
2025-04-30,295698.0,0.147849
2025-05-01,251878.0,0.125939
2025-05-02,222945.0,0.1114725
2025-05-03,233749.0,0.1168745
2025-05-04,124205.0,0.0621025
2025-05-05,195264.0,0.097632
2025-05-06,191693.0,0.0958465
2025-05-07,205604.0,0.102802
2025-05-08,208826.0,0.104413
2025-05-09,240926.0,0.120463
2025-05-10,220080.0,0.11004
2025-05-11,158768.0,0.079384
2025-05-12,200863.0,0.1004315
2025-05-13,238188.0,0.119094
2025-05-14,262607.0,0.1313035
2025-05-15,249714.0,0.124857
2025-05-16,271055.0,0.1355275
2025-05-17,267680.0,0.13384000000000001
2025-05-18,278593.0,0.1392965
2025-05-19,231358.0,0.115679
2025-05-20,251323.0,0.1256615
2025-05-21,213015.0,0.1065075
2025-05-22,232150.0,0.116075
2025-05-23,306764.0,0.153382
2025-05-24,270390.0,0.135195
2025-05-25,201916.0,0.10095799999999999
2025-05-26,237798.0,0.118899
2025-05-27,271238.0,0.135619
2025-05-28,260247.0,0.1301235
2025-05-29,271007.0,0.1355035
2025-05-30,298130.0,0.149065
2025-05-31,233639.0,0.11681949999999999
2025-06-01,178659.0,0.0893295
2025-06-02,180622.0,0.090311
2025-06-03,210279.0,0.1051395
2025-06-04,175708.0,0.087854
2025-06-05,152915.0,0.0764575
2025-06-06,188404.0,0.094202
2025-06-07,188275.0,0.0941375
2025-06-08,239776.0,0.119888
2025-06-09,285756.0,0.142878
2025-06-10,296084.0,0.148042
2025-06-11,286221.0,0.1431105
2025-06-12,272226.0,0.136113
2025-06-13,283314.0,0.141657
2025-06-14,217996.0,0.108998
2025-06-15,175722.0,0.087861
2025-06-16,349833.0,0.1749165
2025-06-17,325731.0,0.1628655
2025-06-18,346742.0,0.173371
2025-06-19,294489.0,0.1472445
2025-06-20,344736.0,0.172368
2025-06-21,339659.0,0.1698295
2025-06-22,243960.0,0.12198
2025-06-23,244899.0,0.1224495
2025-06-24,296022.0,0.148011
2025-06-25,295953.0,0.1479765
2025-06-26,254193.0,0.1270965
2025-06-27,307519.0,0.1537595
2025-06-28,308055.0,0.1540275
2025-06-29,301926.0,0.15096299999999999
2025-06-30,364262.0,0.182131
2025-07-01,339606.0,0.169803
2025-07-02,264940.0,0.13247
2025-07-03,305596.0,0.152798
2025-07-04,361572.0,0.180786
2025-07-05,291824.0,0.14591200000000001
2025-07-06,172692.0,0.086346
2025-07-07,234103.0,0.1170515
2025-07-08,326945.0,0.1634725
2025-07-09,371645.0,0.1858225
2025-07-10,380226.0,0.190113
2025-07-11,370195.0,0.1850975
2025-07-12,322492.0,0.161246
2025-07-13,331186.0,0.165593
2025-07-14,280279.0,0.1401395
2025-07-15,283581.0,0.14179049999999999
2025-07-16,311980.0,0.15599
2025-07-17,336643.0,0.1683215
2025-07-18,302057.0,0.1510285
2025-07-19,207192.0,0.103596
2025-07-20,229259.0,0.1146295
2025-07-21,255766.0,0.127883
2025-07-22,275529.0,0.1377645
2025-07-23,206757.0,0.1033785
2025-07-24,264958.0,0.132479
2025-07-25,277310.0,0.138655
2025-07-26,297929.0,0.1489645
2025-07-27,231928.0,0.115964
2025-07-28,274171.0,0.1370855
2025-07-29,293721.0,0.1468605
2025-07-30,262083.0,0.1310415
2025-07-31,291602.0,0.145801
2025-08-01,276400.0,0.1382
2025-08-02,305640.0,0.15282
2025-08-03,278192.0,0.139096
2025-08-04,327668.0,0.163834
2025-08-05,247328.0,0.123664
2025-08-06,251582.0,0.12579100000000001
2025-08-07,308460.0,0.15423
2025-08-08,300149.0,0.1500745
2025-08-09,273660.0,0.13683
2025-08-10,277601.0,0.1388005
2025-08-11,334491.0,0.1672455
2025-08-12,317606.0,0.158803
2025-08-13,232165.0,0.1160825
2025-08-14,298816.0,0.14940799999999999
2025-08-15,313920.0,0.15696
2025-08-16,260990.0,0.130495
2025-08-17,302241.0,0.1511205
2025-08-18,241829.0,0.1209145
2025-08-19,160996.0,0.080498
2025-08-20,157009.0,0.0785045
2025-08-21,196036.0,0.09801800000000001
2025-08-22,278467.0,0.1392335
2025-08-23,327626.0,0.16381300000000001
2025-08-24,286218.0,0.143109
2025-08-25,268412.0,0.134206
2025-08-26,231271.0,0.1156355
2025-08-27,151291.0,0.0756455
2025-08-28,186930.0,0.093465
2025-08-29,182699.0,0.0913495
2025-08-30,206762.0,0.103381
2025-08-31,169027.0,0.0845135
2025-09-01,200411.0,0.1002055
2025-09-02,215636.0,0.107818
2025-09-03,219104.0,0.109552
2025-09-04,167710.0,0.083855
2025-09-05,296442.0,0.148221
2025-09-06,284070.0,0.142035
2025-09-07,212207.0,0.1061035
2025-09-08,173336.0,0.086668
2025-09-09,236756.0,0.118378
2025-09-10,169069.0,0.0845345
2025-09-11,172595.0,0.0862975
2025-09-12,221753.0,0.1108765
2025-09-13,121670.0,0.060835
2025-09-14,155208.0,0.077604
2025-09-15,171349.0,0.0856745
2025-09-16,211319.0,0.1056595
2025-09-17,273047.0,0.1365235
2025-09-18,288917.0,0.1444585
2025-09-19,288483.0,0.1442415
2025-09-20,206714.0,0.103357
2025-09-21,114229.0,0.0571145
2025-09-22,137050.0,0.068525
2025-09-23,144265.0,0.0721325
2025-09-24,115092.0,0.057546
2025-09-25,138850.0,0.069425
2025-09-26,131019.0,0.0655095
2025-09-27,230851.0,0.1154255
2025-09-28,191125.0,0.0955625
2025-09-29,247332.0,0.123666
2025-09-30,237489.0,0.1187445
2025-10-01,259434.0,0.129717
2025-10-02,253841.0,0.1269205
2025-10-03,124545.0,0.0622725
2025-10-04,128329.0,0.0641645
2025-10-05,183359.0,0.0916795
2025-10-06,232926.0,0.116463
2025-10-07,236715.0,0.1183575
2025-10-08,209792.0,0.104896
2025-10-09,128147.0,0.0640735
2025-10-10,208699.0,0.1043495
2025-10-11,217576.0,0.108788
2025-10-12,234577.0,0.1172885
2025-10-13,198004.0,0.09900199999999999
2025-10-14,168938.0,0.084469
2025-10-15,181151.0,0.0905755
2025-10-16,195363.0,0.0976815
2025-10-17,204442.0,0.102221
2025-10-18,217585.0,0.1087925
2025-10-19,87928.0,0.043964
2025-10-20,106418.0,0.053209
2025-10-21,89524.0,0.044762
2025-10-22,99062.0,0.049531
2025-10-23,109186.0,0.054593
2025-10-24,137632.0,0.068816
2025-10-25,101356.0,0.050678
2025-10-26,145284.0,0.072642
2025-10-27,100596.0,0.050298
2025-10-28,129301.0,0.0646505
2025-10-29,62591.0,0.031295500000000004
2025-10-30,161665.0,0.0808325
2025-10-31,109856.0,0.054928
2025-11-01,60469.0,0.0302345
2025-11-02,100125.0,0.0500625
2025-11-03,138476.0,0.06923800000000001
2025-11-04,167608.0,0.083804
2025-11-05,130611.0,0.0653055
2025-11-06,69438.0,0.034719
2025-11-07,109995.0,0.0549975
2025-11-08,109173.0,0.0545865
2025-11-09,125975.0,0.0629875
2025-11-10,112586.0,0.056293
2025-11-11,153483.0,0.0767415
2025-11-12,122059.0,0.0610295
2025-11-13,97065.0,0.0485325
2025-11-14,50248.0,0.025124
2025-11-15,106443.0,0.0532215
2025-11-16,78153.0,0.0390765
2025-11-17,87662.0,0.043831
2025-11-18,141703.0,0.0708515
2025-11-19,89398.0,0.044698999999999996
2025-11-20,99502.0,0.049751
2025-11-21,92206.0,0.046103
2025-11-22,127425.0,0.0637125
2025-11-23,54593.0,0.0272965
2025-11-24,54656.0,0.027328
2025-11-25,79523.0,0.0397615
2025-11-26,96773.0,0.0483865
2025-11-27,104410.0,0.052205
2025-11-28,70420.0,0.03521
2025-11-29,87823.0,0.0439115
2025-11-30,80553.0,0.0402765
2025-12-01,99578.0,0.049789
2025-12-02,44770.0,0.022385
2025-12-03,57889.0,0.028944499999999998
2025-12-04,50307.0,0.0251535
2025-12-05,74792.0,0.037396
2025-12-06,50128.0,0.025064
2025-12-07,46499.0,0.0232495
2025-12-08,92616.0,0.046308
2025-12-09,92457.0,0.0462285
2025-12-10,39437.0,0.0197185
2025-12-11,45861.0,0.0229305
2025-12-12,82316.0,0.041158
2025-12-13,93096.0,0.046548
2025-12-14,80733.0,0.0403665
2025-12-15,67400.0,0.0337
2025-12-16,64891.0,0.0324455
2025-12-17,63067.0,0.0315335
2025-12-18,91470.0,0.045735
2025-12-19,31123.0,0.0155615
2025-12-20,38680.0,0.01934
2025-12-21,40585.0,0.020292499999999998
2025-12-22,33890.0,0.016945
2025-12-23,33502.0,0.016751
2025-12-24,44119.0,0.0220595
2025-12-25,75730.0,0.037865
2025-12-26,80195.0,0.0400975
2025-12-27,95410.0,0.047705
2025-12-28,110631.0,0.055315500000000004
2025-12-29,94687.0,0.047343500000000004
2025-12-30,86837.0,0.0434185
2025-12-31,116835.0,0.0584175
2026-01-01,130615.0,0.0653075
2026-01-02,105643.0,0.0528215
2026-01-03,115727.0,0.0578635
2026-01-04,167122.0,0.083561
2026-01-05,129767.0,0.0648835
2026-01-06,94148.0,0.047074
2026-01-07,81584.0,0.040792
2026-01-08,51112.0,0.025556
2026-01-09,72271.0,0.0361355
2026-01-10,103775.0,0.051887499999999996
2026-01-11,138371.0,0.0691855
2026-01-12,89886.0,0.044943
2026-01-13,109759.0,0.0548795
2026-01-14,99360.0,0.04968
2026-01-15,130462.0,0.065231
2026-01-16,75831.0,0.0379155
2026-01-17,57674.0,0.028836999999999998
2026-01-18,72573.0,0.0362865
2026-01-19,67436.0,0.033718
2026-01-20,107704.0,0.053852
2026-01-21,130961.0,0.0654805
2026-01-22,98116.0,0.049058000000000004
2026-01-23,101926.0,0.050963
2026-01-24,110718.0,0.055359
2026-01-25,92832.0,0.046416
2026-01-26,129028.0,0.064514
2026-01-27,46145.0,0.0230725
2026-01-28,131269.0,0.0656345
2026-01-29,124651.0,0.0623255
2026-01-30,135299.0,0.0676495
2026-01-31,121031.0,0.0605155
